source_path,bytes,original_sha256,disposition
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/deps/grpcio_tools-1.71.2-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2474005,b19c083198f5eb15cc69c0a2f2c415540cbc636bfe76cea268e5894f34023b40,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/gemma_model_server.py,3057,6c4c232a05a6637a21581ff69ad024b950d83cf765148700d8a158efed5188d8,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/gguf_model_server.py,7083,e5727d5dd9f00975bd66e0ca6fe074ad3fe6d0b3663522b4b9d96fa7512d055f,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/gpt_oss_model_server.py,1389,9e1a53ccba85347c11aa1c117864add3d95d7ef82c8a652dfda6e07a2bf81af5,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/jed_attack_gateway.py,43768,4fec028b35894bd1576e08af2c3e355db04d76c67fa25c8f7e949bc69ad18c3f,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/jed_attack_inference_server.py,10067,2371eb912a47de33aa17bd848c6fc5f92c2acbeee488cbaa3fcc3a7fe4ab35e5,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/remote_agent.py,11024,11b0bd6d48d2991f1022a490841967b22fa2a8fa77ab49b0c793dd1789b4b525,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/jed_attack_134815/remote_env.py,6819,a72d8295eb2ee5d3852985d69423e5a43b811df2de69ee8f4431a7bdfda3d0cd,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/standard_gateways/README.md,3594,387c41fbfd5231f0546b9ca21159a823727fd1dcde7ae2f14a583f62550639a3,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/standard_gateways/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/standard_gateways/gateway_config_template.json,134,0d975305f792d99557dbfa821b79824c4ee68300a3f9adc7fad99c14d2d0763e,not redistributed: installed third-party snapshot/dependency tree
ai-agent-security-multi-step-tool-attacks/kaggle_evaluation/standard_gateways/standard.py,13659,4db61bf8aa6cf0d55444c64208a401e4085c4a073a0b27f0c4e3b74794d863d7,not redistributed: installed third-party snapshot/dependency tree
attack.py,42790,ef499859a0fc5b588f69f97be0ee41674ac14e3f3917e12feb90dcbbe4d7459a,included in privacy-sanitized research archive
attack_email_seen_last_user_200.py,4949,8f9ea61e8cbbf8da864008ed5163dc8ac788e55d2ba1e3f054ce9b62fc85dff1,included in privacy-sanitized research archive
attackemail.py,43616,9829b397c81b5c739e1b7f90345c2a05c9d7bfeb0fcba64bb01f2533c72b7ca6,included in privacy-sanitized research archive
attackemsemble.py,49947,46972d247e0a1ea3f3daa2bfb22ba959aa7ea40169b9f12753e1ff653b112185,included in privacy-sanitized research archive
audit_private_argument_differentials.py,6100,1f7fb2f332578f37493b565a0245479dd45f8eac6da9f566ffcef5697b25bd34,included in privacy-sanitized research archive
audit_private_non_exfil_reachability.py,5524,b015d533351acd63385d5b4c437a7c58e7583eef0edcbc1e17121fbaaf8e326a,included in privacy-sanitized research archive
cp_sat_multistep_bypass.py,36348,367bfda459bdcce5e8e3e5fcd801856e4ed808ab2fbd84f6c3fa7622f7de614e,included in privacy-sanitized research archive
docs/ANALISIS_EJECUCION_Y_FRONTIER_TEMPORAL.md,17061,15ec308103d5344485a1d605dc91a5ff798b13c4799e456cdc09faf5d0e2704d,included in privacy-sanitized research archive
docs/HALLAZGO_27_EN_ESPERA.md,1672,738007c02f9eaa060eaecf0880a79e35e1b3573e09ddbed0c69dabda513e7a46,included in privacy-sanitized research archive
docs/INVESTIGACION_TECNICA.md,56566,cd895d4793f342bd8bce3ae6fc5890dd3ca535ffd71ca832308661d1145b33f8,included in privacy-sanitized research archive
docs/MODEL_SPECIFIC_RESEARCH.md,17100,f02a5097be994b13759b6663dcf9152b3612804e7a4a2de5a5c88e7ad913efb4,included in privacy-sanitized research archive
docs/RESULTADOS_EXPERIMENTOS.md,616428,7af3b35292d6a08a0052a52ef4b9e2b0f1f0e1974f0484e6e2c0ab09df716cd2,included in privacy-sanitized research archive
docs/WORKING_NOTE_REPLAY_COMPILER.md,46435,914f829392d5c1002282a3cfe359e2b459dbc5e82d7038613ff0d6ccf77e9e3c,included in privacy-sanitized research archive
docs/WORKING_NOTE_USER_MESSAGE_PROGRAM.md,71080,57b52d26543341f5f4e5071d6aac04918cde0ae79b3a79f5a4a2108429159289,included in privacy-sanitized research archive
experimentos_modelos.py,32619,cbed876f98b43ab04f81152e5d374345654765d1485fce15ab3df1596508691b,included in privacy-sanitized research archive
experiments/attack_priv02_retro_cd3_200.py,2980,4dc4e740c7bf8c98b4ba04cc05db8d334063ced0dcdc2a262979223020a11ff6,included in privacy-sanitized research archive
guardrail_private_surrogate.py,15392,fdefab8f2fdde82169c90c21ae199374fdc190c423567c8f0cf06357e685eb8b,included in privacy-sanitized research archive
measure_prompt_tokens.py,1846,9d50f83614597a6b31c83061cad9499d8e9366b337bc6016cd4202a718a95bd9,included in privacy-sanitized research archive
sandbox/README.md,2031,278f003abb2fd8363010197f76260b96e5095f396d7d428fa1910997e38b1aa3,included in privacy-sanitized research archive
sandbox/analyze_gemma_posttool_early_eog.py,7431,8b27c438bddd5dd003c3d0c0923ef5302cab02481488e4d3d2858dc5a6e9bea3,included in privacy-sanitized research archive
sandbox/analyze_gpt_posttool_early_eog.py,7779,6e7ab9c1da4b2337ff18333d80c54e1a4edc4b6b9525e4a0982c8b7d0df525ff,included in privacy-sanitized research archive
sandbox/analyze_posttool_stop_depth.py,7159,1014cba3d195aabbf8b9de3a5e34d03bb31a5530cfd541d076a8b8497401a26a,included in privacy-sanitized research archive
sandbox/attack105.py,42196,de9e07b4ced848d5723d397c5366ff3d689024016f216d0c9212f82826cca954,included in privacy-sanitized research archive
sandbox/attack_266_exact.py,41887,75f3a32aaec3b218abcbdc71cc0682a5f90102d4e697711da1a363ba4e5bc73c,included in privacy-sanitized research archive
sandbox/attackpublic_run.py,14981,76e7136c15e041e020d61ade919034cf5daec53647666a0418fd763d32911f2d,included in privacy-sanitized research archive
sandbox/attackv1_adapted_runtime.py,12979,6e441f76d9a59509fcbfb6f1b845536ecf6a5c9326937f4af52a0161ed4986ae,included in privacy-sanitized research archive
sandbox/attackv1_validator_adapter.py,2418,27f03df7ce7021f424d4da90ebb0e25ec4e0e441e3f705ff96c31f753f26a914,included in privacy-sanitized research archive
sandbox/check_gpt_assistant_tool_alignment.py,3761,5c37d0752c33a9b9906103232c874afe9eaf1c8ce6750916e69409cfcdc126bf,included in privacy-sanitized research archive
sandbox/check_gpt_eog_history.py,3361,d3d8a719f4d372450084d0721f2b7f6b4b693c21eca8c374f9f4c90488d568c3,included in privacy-sanitized research archive
sandbox/offline/sitecustomize.py,1690,806f47a57b4b2c40d4bf8c078128baa5eeb47550231c034e212adbbf297cc7a2,included in privacy-sanitized research archive
sandbox/output/attack105_gemma_24layers200_optimal_20260828_rerun.json,195653,6ba1d99095078ce0e3e79816e5b809762757e98d954840dd8c3d0ae33cc3930d,included in privacy-sanitized research archive
sandbox/output/attack_current_5484b824_gemma_24layers200_optimal_run1_20260831.json,209063,d36722cdef770dbc43c24f571a3857a97398653a4c0252f39706b0fae7d7e627,included in privacy-sanitized research archive
sandbox/output/attack_current_5484b824_gpt_99layers200_optimal_run1_20260831.json,240336,19db24067ee6c178e164de6412cc0aac8e90a454acdf928141de09b2e4e62069,included in privacy-sanitized research archive
sandbox/output/attack_current_ea17a5eb_gpt_99layers200_optimal_run1_20260831.json,240316,76d1d526d9858f750cb887d27f8d42a3593bc8e2081ead998ca4705ea9366368,included in privacy-sanitized research archive
sandbox/output/attack_publico200_gemma_optimal.json,170042,24f7a1bf169c36b2b32583caea4860b91a13ba44c93e40673cd346bb9ea96999,included in privacy-sanitized research archive
sandbox/output/attack_publico200_gpt_optimal.json,184001,bff8e4cd98240d9ca26873f6396df12744ee07088e501ecf7b30ab9b6a86366a,included in privacy-sanitized research archive
sandbox/output/attackemailv1_exact_427a.py,3807,427a687f18b3089aea16d38e0ac48e6a07ba672f9fbf81dd3937e216d7ed439e,included in privacy-sanitized research archive
sandbox/output/attackemailv1_validator_adapter.py,2494,f90e7e8cb2d9b6449ad02682092354971cbdfea7308de5384e25db859cb41164,included in privacy-sanitized research archive
sandbox/output/attackensemble_default_gemma_24layers200_optimal_20260830.json,195636,06117a15d2180cb273511459ed7469a7c5c012e0c5528d03ed3ff4867c8f6525,included in privacy-sanitized research archive
sandbox/output/attackensemble_default_gpt_99layers200_optimal_20260830.json,231350,d01b5437bfb536baefb582925d10fa080f24529f11a22bdec86e7802b3b54ff0,included in privacy-sanitized research archive
sandbox/output/attackpublic_gpt_budget150_99layers200_optimal_20260829.json,21188,f92c6b55f384a4e1a77136f50a00d90800ff78dd7559891fefc37447fb78f339,included in privacy-sanitized research archive
sandbox/output/attackpublic_static200_gpt_99layers_optimal_20260829.json,277833,d04c3720768506efd0dd1166e069040b2ec68d917d166c872b3dbfe59c07d977,included in privacy-sanitized research archive
sandbox/output/attackv1_adapted_probe_gemma_gpt_99layers200_optimal_20260830.json,232729,78e2297e624689499503f191c023f2a281127037b2d0978ab5a17e75457e08ea,included in privacy-sanitized research archive
sandbox/output/attackv1_model_specific_gemma_24layers200_optimal_20260830.json,198446,23a1158a2a8c66a967b9bc81e1841303700ad263410d76cae3fb608000127e34,included in privacy-sanitized research archive
sandbox/output/attackv1_model_specific_gpt_99layers200_optimal_20260830.json,232570,a5389f7fce709c38409dfdc43f1b31e7a7556e5e1adb086fc928be340e0564de,included in privacy-sanitized research archive
sandbox/output/baseline_original200_gemma_optimal.json,150024,6062040d91d7f8f81ee3035d88751659378c6f69ad195023fd549a4b9243206b,included in privacy-sanitized research archive
sandbox/output/baseline_original200_gemma_private.json,166020,7ed58b6903ac9f103ca5e2375471c1726bd682ee129e9e479e2429d2e0a282e2,included in privacy-sanitized research archive
sandbox/output/baseline_original200_gpt_optimal.json,167623,e52a96e52ba3ee7ceb9500a6bf1189b8ebe8f2e900268a20cd0f1780cf90894d,included in privacy-sanitized research archive
sandbox/output/baseline_original200_gpt_private.json,183693,1892564392ae96b051c9eddfa807e73bf1c629ecfdf706da6cd562e44308ada5,included in privacy-sanitized research archive
sandbox/output/baseline_restored_024bfff8_gemma_24layers200_optimal_20260829.json,195875,b83230e74c063f73c57c413084490014afbfabaa63943e2b3f01c2e44ea88bef,included in privacy-sanitized research archive
sandbox/output/baseline_restored_024bfff8_gpt_99layers200_optimal_20260829.json,231341,13ba47d8baeeb2cc2788c482d82d8b51bc0c55388a93a7ae650529e00abc951a,included in privacy-sanitized research archive
sandbox/output/cold_en_gpt_optimal.json,178016,0f45452a0f824429a6f9d0b3f6bdb0ac9c083e6167ba2881d441e6d0e6a4fad9,included in privacy-sanitized research archive
sandbox/output/cold_original_gemma_optimal.json,166174,37dbde05d4e002567e30c5d48d32d37d632d606b6060a797c6d2012faac0abe1,included in privacy-sanitized research archive
sandbox/output/cold_zh_gpt_optimal.json,175410,1f5e85c1f48786200586b42a3aa32686a6150bc6b0f674c549c30bb605e055bf,included in privacy-sanitized research archive
sandbox/output/compact_cmd200_gemma_optimal.json,167070,25332c260ceb15d0c0ea460ca62a926c4306696aaa7d711bfc7acde18ab9f55a,included in privacy-sanitized research archive
sandbox/output/compact_cmd200_gemma_private.json,173078,98c66e5204613e9921238c2d55fa973d518b9ab6bafe32f08cf512059f9ade9d,included in privacy-sanitized research archive
sandbox/output/compact_cmd200_gpt_optimal.json,172030,8d657a15d2e64df1381b5f892327636217fa1585287bb72bf3fe0a9b7f0558d5,included in privacy-sanitized research archive
sandbox/output/compact_cmd200_gpt_private.json,183890,32e8078d8c287eb8002066e19d387cdc54113041827e636c45041a739f2cc498,included in privacy-sanitized research archive
sandbox/output/compact_cot200_gemma_optimal.json,164388,ed1eb603361ea322019b0fb78214c83df3674693e10dd9683a90e27ea6fe43ad,included in privacy-sanitized research archive
sandbox/output/compact_cot200_gemma_private.json,180411,b91a21c68c304b7d477721ad127d4169fc2202054829034f4e0b2c929d7e5b5d,included in privacy-sanitized research archive
sandbox/output/compact_cot200_gpt_optimal.json,164222,98b1d9062a3c5f87cf9ff084edd9b1723e6db12bf284f2072a4b3cd457a095de,included in privacy-sanitized research archive
sandbox/output/compact_cot200_gpt_private.json,180296,d6a256a7bd08892fea8fc3cdb24eabf8ebb2acf9c471102ebc7255b18a8c5606,included in privacy-sanitized research archive
sandbox/output/compact_tail_gpu200_gpt_optimal.json,171858,260a4c251bcab155661da86d8c165a17d696acd9171d7133bcadd89ed706311a,included in privacy-sanitized research archive
sandbox/output/compare_attack105_gemma_24layers200_optimal.json,195578,531c7818961861c56ee8033f5e604e12e3ce44f154d8542623485c2ee609443a,included in privacy-sanitized research archive
sandbox/output/compare_attack105_gemma_24layers200_optimal_repeat.json,195630,2582a51ffc88fd8a88910fac018d60a571c1ce9de698237c2d3f3fa434c3ed13,included in privacy-sanitized research archive
sandbox/output/compare_attack105_gpt_99layers200_optimal.json,226714,b463659ad0974860d425a7bbd24bd6017f75960a1a3c83091251827e1c32f35e,included in privacy-sanitized research archive
sandbox/output/compare_attack107_gemma_24layers200_optimal.json,196842,21e032b9501aeaee0d3f9e171ecdadea348a69a17293d5ac462ebefed8508d00,included in privacy-sanitized research archive
sandbox/output/compare_attack107_gemma_24layers200_optimal_repeat.json,196859,7eba8cd73bc9da2e2be00340bfc7a49702a256cd40da14d342620a0df276f4f0,included in privacy-sanitized research archive
sandbox/output/compare_attack107_gpt_99layers200_optimal.json,226732,70f39d8431c69bd3dd85b715f7220af3d277908161bf30fd223dfaac72d77d67,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s1.csv,39679,77868dfebe7aaa60ac38a69429e8485f2a7ae65270617d7509f177c161436ae6,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s1.json,107858,a5451cace89fe514d7447c460e66264717107a92617e340a29bcc20883b3cbd6,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s2.csv,103153,50775f0e2d4cdcc134f783f5e335e0d4d6dd02f248bb2247a15fe4fb8a5ea15d,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s2.json,232128,7a22130a1ff3755b26edd60b7fc92b4eef4fd61afbea2c2de977cdd2b8367a5c,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s3.csv,123131,361412c89a72f25458c69506c4c804d13980b6fa1a09f862888995e52beb7ced,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s3.json,247174,38b13d22493f58fe55038601ea7544a81534d235f7ddf356a1f699bc2db75378,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s4.csv,146665,1850564ea2b26d8c258ef967fd669d0a76efd4ad1980a52a5786beb61056d9d5,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s4.json,272596,b7a35d62d93305f71d04c9cbe1f6ffcad4228b5acc476f135b8bfe71d9fd20c9,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s5.csv,258218,d1bc9f925ec9713048d869c992b4a56fcac52e57042f0772d7512741329d051a,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s5.json,455073,60f4bb96aad3d3cf8235b78a95bbcc63bbd83e90ea09b2e48ffafdd1065e1701,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s6.csv,251220,f3f1aa5f12f76d167df068dbd666b30486f6eff74b55e35eafb4fb28f89d8206,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s6.json,425007,d8d2e783c64f6415ea69825b1e1f22125fc8b7251f59f97d9ce3fd5071a37381,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s7.csv,275944,23191de58f346dc32061bcd74050d96fd1dc0c7f4915eb897f94368ce1e0bf40,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s7.json,452627,346f81d91c5dde561a11bbc7300e30933f75e67079582ae4aa3b8cd580e49caf,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s8.csv,368165,9b71f92b85f9f4d9fee7d1735ec0d9f98f51353d6112edb2842e50f942ca64a4,included in privacy-sanitized research archive
sandbox/output/cp_sat_frontier_s8.json,588696,edc081749b5b217f1fb7b00f2b10d5185d7f80c5f896d3a1647386f132e3408b,included in privacy-sanitized research archive
sandbox/output/cp_sat_multistep_bypass_results.csv,684510,855e1ee608caef6c6145d499e95ed4e43575d98bb0008275487e93346c8a56fe,included in privacy-sanitized research archive
sandbox/output/cp_sat_multistep_bypass_results.json,1092857,5b6c315a8b27ba3e2a3780551a41948b044466918d9473f119fdae586eaa9473,included in privacy-sanitized research archive
sandbox/output/cp_sat_smoke.csv,41128,b2fd4ad3ab08dfbd65380bfcf92704f4f7ef6ce0c74ed56598c07f2f5126e0e2,included in privacy-sanitized research archive
sandbox/output/cp_sat_smoke.json,80988,cfb4e5fc78d1931c51812638764ffef626ec7fa6eeda8a81f60756d94335f82b,included in privacy-sanitized research archive
sandbox/output/current_after_numeric_restore_gpt_99layers200_optimal_20260829.json,231334,4057a4c6cf8f8a19dcd4298adeb19dbe4d8f5f20f0e2ca8126c03a73b78ae3a2,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828.json,195641,808335645f02be9d97bd07f3f209f307c9893bf64c2c62a745e9d613fbacb347,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828_direct_terminal.json,195627,aaab3c4b2b17e02e4eef047431da798094620d2a59f61137a5dd09e78c6f9340,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828_paired_after105.json,195636,d6008753082b6effae1f0445fb6497cd5cc8de8ad14bb748fc690a90f6953af4,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828_parser_contract_rerun.json,195631,9cae709ab71811f14c8982beb728df345665156837e1e0fbe43a234699b30194,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828_repeat.json,195646,89ba100b1ef9f77b2585817d7b057bed19a0958bbc3b2dfb219918ff7e5ceeb1,included in privacy-sanitized research archive
sandbox/output/current_attack_gemma_24layers200_optimal_20260828_rerun.json,195631,d9a90066073ffe77e979a0ae284bd2f9847e256c65254b5b737d390cf9069839,included in privacy-sanitized research archive
sandbox/output/current_attack_gpt_99layers200_optimal_20260828.json,231342,7d8bdc6c2a5a5fcfc165373d1dcc0c1c5354c9ef772b2bbfb8c2953c79b0f0bc,included in privacy-sanitized research archive
sandbox/output/current_attack_gpt_99layers200_optimal_20260828_repeat.json,231351,1fff1ff7d725758e89a95a1481039fe035f21a387b7c70b1520b4bb922b9791e,included in privacy-sanitized research archive
sandbox/output/current_attack_gpt_99layers200_optimal_20260828_rerun.json,231335,12853c1b89eba47ee67100b5345c88ab2d8b9cd00db3993e6343b6918358e95f,included in privacy-sanitized research archive
sandbox/output/current_baseline_ef499859_gemma_24layers200_optimal_20260831.json,205258,cfe297dd4716692c0d7e8f1e5711c4f1ac092d583371685c8f5d58857845f7dd,included in privacy-sanitized research archive
sandbox/output/current_baseline_ef499859_gpt_99layers200_optimal_20260831.json,240352,f43502e538e2636b2fc83e9746fec3298aef2995662f2f63927697563233a2ca,included in privacy-sanitized research archive
sandbox/output/data_first200_gemma_optimal.json,172410,c8954069109b2428c84b6788225264d9e51d07a4d6d1aa4ae1a831ffb4e17afd,included in privacy-sanitized research archive
sandbox/output/data_first200_gpt_control_optimal.json,178642,538663860d2daba909576a5a90d63fbeafc3eb82c06a4968b08aee31ec2d5c1f,included in privacy-sanitized research archive
sandbox/output/density22_gemma200_optimal.json,246544,aa671ce21016b4b2a7cff2e77d083c440387d99b6fd7e44c7d0f70ab3989c251,included in privacy-sanitized research archive
sandbox/output/density22_gpt200_optimal.json,296574,7c524b5ecf5f0643c452a9409dff211bc581eaf58ddb6eb730b8f158068d7d76,included in privacy-sanitized research archive
sandbox/output/english_original_repeat2_gpt_optimal.json,178014,ea9b2e0fe7d809c61d9e9547f453b284bc488151a6eb480fd58bdfa948961994,included in privacy-sanitized research archive
sandbox/output/eos200_both_gemma_optimal.json,189430,9b29f2815d79b979c205e601df989a8046b17b21ce07b0d0c204d43c73f901ce,included in privacy-sanitized research archive
sandbox/output/eos200_both_gpt_optimal.json,190632,ba60579f2d5294d7abc5a3406d32034611c6976aa0f287efad9349251f8116f1,included in privacy-sanitized research archive
sandbox/output/fast_answers200_gemma_optimal.json,175194,a2b213a9168bbe54b10e4e860c11dd49cb5f5be84702984bc6a5c3fdcd48f181,included in privacy-sanitized research archive
sandbox/output/fast_answers200_gpt_optimal.json,181420,724ebdeb99f8e17c2ea7445a7f41537fe1ca620cc40473ba5ef5e1f37671df00,included in privacy-sanitized research archive
sandbox/output/fast_stop200_gemma_optimal.json,175580,7efbf73b9740341d024a4a28df470a02563dcfcbf94690d941f76a3bdd835bb5,included in privacy-sanitized research archive
sandbox/output/fast_stop200_gemma_private.json,182211,da2930c904e2f95187762c06ee69da9e640576e16c5aa62a4e61d4bfa11e0db0,included in privacy-sanitized research archive
sandbox/output/fast_stop200_gpt_optimal.json,192828,3879cb136f5aba170bf21e724e09ac4b0b8c1eba98088ce750501a39dce4ba2c,included in privacy-sanitized research archive
sandbox/output/fast_stop200_gpt_private.json,199924,a5924f637a9f193c6a4b3ded4ba04cc38ebe3328c033396da30ec455f8d61a79,included in privacy-sanitized research archive
sandbox/output/feedback_base_v3_200_gemma_optimal.json,249854,9c3fa30e05f8dc73c47b9bac9ac42e32f21ff72f28a61928c80754ae73f8a64d,included in privacy-sanitized research archive
sandbox/output/feedback_base_v3_200_gpt_optimal.json,258879,989a6e516b0763b39c9841ee9dd8fed04e3abe1f152bd46a3937bab864fce9f0,included in privacy-sanitized research archive
sandbox/output/feedback_base_v3_200_gpt_strict.json,406681,455fbee42f54d3a82af37a539c7c637eca77244b6fe9beb00b4d03c2c50b362d,included in privacy-sanitized research archive
sandbox/output/feedback_single200_gemma_optimal.json,250641,3e49d6cf03a70b9dc1164d927eed58effaf16f4f920abcefa4ce12fbfab4a78a,included in privacy-sanitized research archive
sandbox/output/feedback_single200_gemma_strict.json,298182,6bd6210d4fbaaf2a9f1c511b81cc2a0aef13c83c5993916a4cb0d03612875aef,included in privacy-sanitized research archive
sandbox/output/feedback_single200_gpt_optimal.json,256471,64669e51356a3d4f52d3ce3970a8dc947816c3e70ba524d7c194194cb89e3330,included in privacy-sanitized research archive
sandbox/output/feedback_single200_gpt_strict.json,338644,a859b581139f7d7a8f0b9a846542569622b5f2a8091e960f2216ebe89ee73770,included in privacy-sanitized research archive
sandbox/output/feedback_single_v2_200_gemma_optimal.json,249861,b08d99541cf28ebc7930c674f75446da2e02d520b2ecc93e8552e0f12548937f,included in privacy-sanitized research archive
sandbox/output/feedback_single_v2_200_gemma_strict.json,304827,427642f826ed587e9889dc092b69e97a0cc7ba517576c740c662fe7ddb57db3c,included in privacy-sanitized research archive
sandbox/output/feedback_single_v2_200_gpt_optimal.json,255668,e5945809d3fe7aac342ef014ef94bdbec227dcda370af9e4a3e510e07fd4942f,included in privacy-sanitized research archive
sandbox/output/feedback_single_v2_200_gpt_strict.json,338414,99f2b0c0ef8d62e62fedf6883d2c14c3180c0a6522aed175eb3d2554fd84aa0f,included in privacy-sanitized research archive
sandbox/output/final_langsplit_repeat200_gemma_optimal.json,166158,d6f4fe7e68d8f0bc4eee7903b17acbc9bfc99fecf24bed834cd4f3d7ffdfd4dc,included in privacy-sanitized research archive
sandbox/output/final_langsplit_repeat200_gpt_optimal.json,175420,a394fa0c6ad9c8ea682a4020aeff7e69f032b1a20d4fa57d97f91704775c8117,included in privacy-sanitized research archive
sandbox/output/fixed_empty_url200_gemma_optimal.json,164034,ae5e0083693051b8e9fe65a8f8b3c12121609449b0a6f4cf6947252522c55715,included in privacy-sanitized research archive
sandbox/output/fixed_empty_url200_gpt_optimal.json,175940,87a569695f07dfecd8adae74103f66d6b2677dde4a6346776dee7aa6e055e54f,included in privacy-sanitized research archive
sandbox/output/gemma_23layers_control200_optimal.json,180829,6cd8821478fde4be221bb6e70e6c1de45280e518b4aff94946bf0e1325aa39ee,included in privacy-sanitized research archive
sandbox/output/gemma_a381_current_24layers200_optimal_run1_20260830.json,194643,9b43d68e3bce454f2290cfca89ab481b069e4c174e27c46363045dc16227aaaa,included in privacy-sanitized research archive
sandbox/output/gemma_a381_user_template_24layers200_optimal_20260830T1800.json,195632,d8f1849d8e545cc14a90afd99bafdebada512e0189ede291024eb43267746499,included in privacy-sanitized research archive
sandbox/output/gemma_adaptive_k3_lss3_s3_optimal.json,25726,b01517a72a2fb214490b0970fb02d860264af0f562ab14eb031f24e8f4373039,included in privacy-sanitized research archive
sandbox/output/gemma_adaptive_k3_lss3_s3_strict.json,26498,91d825fa945a4a41ae2285e0187547d6ff00bacacc33f61940aec32562c6f6b0,included in privacy-sanitized research archive
sandbox/output/gemma_attack_default_replay_hops1_24layers200_optimal_20260828.json,195626,3d78008e43bcf0e22cbbc08cd048cb4298e236ae1a41ad25bdb2ee8c74a00ddf,included in privacy-sanitized research archive
sandbox/output/gemma_attack_phase_prewarm_24layers200_optimal.json,195635,ecaeb02595c2adc654bdb712b105a32b5b7c85c486b75bf5c3a4e6b4be534b05,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_final2000_boundary_gpu24_optimal.json,136338,93a4ef8cdb40155a03acab0c067d3d2fb06912c616ef0e06bf4744177cc9666a,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_final2000_boundary_v2_gpu24_optimal.json,143345,3d4a13b3b9617fe1d0d6140f73bb4a906ef6b77688c81dff7ba1e9272bd49816,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_final2000_tail_end_s5_gpu24_optimal.json,95826,3bf89ab5aeca047c67775203a37d93b1f2a6a50989bf269f69ecfe2085b1b7b0,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_full_gateway_equivalent_public.json,255986,a2f6b6eb039e3924ba0278fcb2b2310c2123a5a89aaf55a5bc001e1cb04bfd0d,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_public_prefix_fix_smoke_s3.json,22294,8e6f9b6bfd22e01f52a3bca457585d6541035ad94986f2199bb8fc03aa45ebba,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_shared_confused_optimal_s5.json,23373,f748bc4d9cc405a2825603fd34645c55ddd577174187f8301d83fdca3f76574b,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_web_http_public_s1.json,20163,dc1561167b554d01f8a14814a956ad321023d115f981a6cb9428725005c37660,included in privacy-sanitized research archive
sandbox/output/gemma_attack_py_web_http_rules_smoke.json,20581,066c0a0f6771f049ba18ba1a22bda91d8ad341b7c0e27ffe5ed1491075587fef,included in privacy-sanitized research archive
